region,Resource,technology,cluster,Zone,Num_VRE_Bins,LDS,Min_Share,Max_Share,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,Retro3_Source,gen_is_variable,Retro3_Efficiency,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,Can_Retire
PJMC,PJMC_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,6206.9,0.0,0.0,1.171692958e6,89815,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6553.156,128130.091,1.069,0.25546795129776,0,0,0,0,0,0,0,0,0,1,0,88041,0,1
PJMC,PJMC_utilitypv_class1_moderate_5_anyQual_1,UtilityPV_Class1_Moderate_,5_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3867.7,0.0,0.0,1.171692958e6,91565,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7929.015,155031.466,1.069,0.2561622858047485,0,0,0,0,0,0,0,0,0,1,0,89417,0,1
PJMC,PJMC_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,6890.9,0.0,0.0,1.171692958e6,91247,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7679.751,150157.763,1.069,0.255236804485321,0,0,0,0,0,0,0,0,0,1,0,89167,0,1
PJMC,PJMC_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3125.9,0.0,0.0,1.171692958e6,92394,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8581.14,167782.094,1.069,0.2561276853084564,0,0,0,0,0,0,0,0,0,1,0,90069,0,1
PJMC,PJMC_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,7444.2,0.0,0.0,1.171692958e6,92343,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8540.809,166993.532,1.069,0.2559859156608581,0,0,0,0,0,0,0,0,0,1,0,90028,0,1
PJMC,PJMC_utilitypv_class1_moderate_9_anyQual_1,UtilityPV_Class1_Moderate_,9_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,2481.1,0.0,0.0,1.171692958e6,92922,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8995.971,175893.043,1.069,0.255455732345581,0,0,0,0,0,0,0,0,0,1,0,90483,0,1
PJMC,PJMC_landbasedwind_class3_moderate_0_anyQual_0,LandbasedWind_Class3_Moderate_,0_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,2193.9,0.0,0.0,1.200118174e6,116078,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13617.154,266249.784,1.265,0.4415589570999145,0,0,0,0,0,0,0,0,0,1,0,112343,0,1
PJMC,PJMC_landbasedwind_class3_moderate_2_anyQual_1,LandbasedWind_Class3_Moderate_,2_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1627.3,0.0,0.0,1.200118174e6,112740,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10992.698,214933.897,1.265,0.4261957705020904,0,0,0,0,0,0,0,0,0,1,0,109718,0,1
PJMC,PJMC_landbasedwind_class3_moderate_5_anyQual_0,LandbasedWind_Class3_Moderate_,5_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3110.1,0.0,0.0,1.200118174e6,129170,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23910.254,467507.261,1.265,0.4438144266605377,0,0,0,0,0,0,0,0,0,1,0,122636,0,1
PJMC,PJMC_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,699.7,0.0,0.0,1.200118174e6,129670,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24304.398,475202.021,1.265,0.443504273891449,0,0,0,0,0,0,0,0,0,1,0,123030,0,1
PJMC,PJMC_landbasedwind_class3_moderate_14_anyQual_0,LandbasedWind_Class3_Moderate_,14_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,2678.9,0.0,0.0,1.200118174e6,130278,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24781.452,484541.484,1.265,0.4375471770763397,0,0,0,0,0,0,0,0,0,1,0,123507,0,1
PJMC,PJMC_landbasedwind_class3_moderate_20_anyQual_1,LandbasedWind_Class3_Moderate_,20_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1145.5,0.0,0.0,1.200118174e6,128387,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23296.541,455467.488,1.265,0.4351437389850616,0,0,0,0,0,0,0,0,0,1,0,122022,0,1
PJMC,PJMC_landbasedwind_class3_moderate_27_anyQual_0,LandbasedWind_Class3_Moderate_,27_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3058.3,0.0,0.0,1.200118174e6,127368,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22494.767,439816.244,1.265,0.4331551790237427,0,0,0,0,0,0,0,0,0,1,0,121220,0,1
PJMC,PJMC_landbasedwind_class3_moderate_35_anyQual_1,LandbasedWind_Class3_Moderate_,35_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,737.0,0.0,0.0,1.200118174e6,121160,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17613.759,344372.965,1.265,0.4357654750347137,0,0,0,0,0,0,0,0,0,1,0,116339,0,1
PJMC,PJMC_landbasedwind_class3_moderate_44_anyQual_0,LandbasedWind_Class3_Moderate_,44_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3049.2,0.0,0.0,1.200118174e6,126484,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21799.39,426214.004,1.265,0.4282201528549194,0,0,0,0,0,0,0,0,0,1,0,120525,0,1
PJMC,PJMC_landbasedwind_class3_moderate_54_anyQual_1,LandbasedWind_Class3_Moderate_,54_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,813.0,0.0,0.0,1.200118174e6,123928,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19789.842,386933.349,1.265,0.4241664409637451,0,0,0,0,0,0,0,0,0,1,0,118515,0,1
PJMC,PJMC_landbasedwind_class3_moderate_65_anyQual_0,LandbasedWind_Class3_Moderate_,65_anyQual_0,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,2834.4,0.0,0.0,1.200118174e6,125910,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21348.677,417397.66,1.265,0.4055375754833221,0,0,0,0,0,0,0,0,0,1,0,120074,0,1
PJMC,PJMC_landbasedwind_class3_moderate_77_anyQual_1,LandbasedWind_Class3_Moderate_,77_anyQual_1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,918.9,0.0,0.0,1.200118174e6,146960,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,37897.48,740989.152,1.265,0.4071776568889618,0,0,0,0,0,0,0,0,0,1,0,136623,0,1
PJMC,PJMC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1200.0,0.0,0.0,2.951365812e6,311192,93759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44811.412,876171.777,1.324,0.4311611950397491,0,0,0,0,0,0,0,0,0,1,0,298988,0,1
PJMC,PJMC_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1120.0,0.0,0.0,2.951365812e6,314412,93759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47342.861,925667.729,1.324,0.4445179402828216,0,0,0,0,0,0,0,0,0,1,0,301519,0,1
PJMC,PJMC_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,3,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1120.0,0.0,0.0,2.951365812e6,317816,93759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50019.298,977998.572,1.324,0.4206568598747253,0,0,0,0,0,0,0,0,0,1,0,304196,0,1
PJMC,PJMC_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,12544.0,0.0,0.0,4.680413108e6,472299,81075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54393.958,1.063533761e6,1.324,0.4389714896678924,0,0,0,0,0,0,0,0,0,1,0,457479,0,1
PJMC,PJMC_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,12544.0,0.0,0.0,4.680413108e6,478386,81075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,59179.085,1.157094603e6,1.324,0.4469800889492035,0,0,0,0,0,0,0,0,0,1,0,462265,0,1
PJMC,PJMC_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,3,13,1,0,0,0,0.0,0.0,0.0,1,1.0,0,12544.0,0.0,0.0,4.680413108e6,482992,81075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,62800.582,1.227903659e6,1.324,0.4656945466995239,0,0,0,0,0,0,0,0,0,1,0,465886,0,1
PJMD,PJMD_landbasedwind_class3_moderate_0_anyQual_0,LandbasedWind_Class3_Moderate_,0_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1248.3,0.0,0.0,1.200118174e6,121993,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15015.048,293580.784,1.318,0.4188553690910339,0,0,0,0,0,0,0,0,0,1,0,117943,0,1
PJMD,PJMD_landbasedwind_class3_moderate_1_anyQual_1,LandbasedWind_Class3_Moderate_,1_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,236.8,0.0,0.0,1.200118174e6,132661,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23402.479,457575.221,1.318,0.4329060614109039,0,0,0,0,0,0,0,0,0,1,0,126330,0,1
PJMD,PJMD_landbasedwind_class3_moderate_2_anyQual_0,LandbasedWind_Class3_Moderate_,2_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1425.8,0.0,0.0,1.200118174e6,117687,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11629.154,227378.151,1.318,0.3870904743671417,0,0,0,0,0,0,0,0,0,1,0,114557,0,1
PJMD,PJMD_landbasedwind_class3_moderate_3_anyQual_1,LandbasedWind_Class3_Moderate_,3_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,37.3,0.0,0.0,1.200118174e6,128892,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20438.64,399624.972,1.318,0.363006442785263,0,0,0,0,0,0,0,0,0,1,0,123366,0,1
PJMD,PJMD_landbasedwind_class3_moderate_4_anyQual_0,LandbasedWind_Class3_Moderate_,4_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1346.4,0.0,0.0,1.200118174e6,118164,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12004.151,234710.676,1.318,0.369438499212265,0,0,0,0,0,0,0,0,0,1,0,114932,0,1
PJMD,PJMD_landbasedwind_class3_moderate_5_anyQual_1,LandbasedWind_Class3_Moderate_,5_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,128.2,0.0,0.0,1.200118174e6,132333,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23143.779,452519.42,1.318,0.3636149168014526,0,0,0,0,0,0,0,0,0,1,0,126071,0,1
PJMD,PJMD_landbasedwind_class3_moderate_6_anyQual_0,LandbasedWind_Class3_Moderate_,6_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1170.8,0.0,0.0,1.200118174e6,120118,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13540.462,264749.145,1.318,0.3459315598011017,0,0,0,0,0,0,0,0,0,1,0,116468,0,1
PJMD,PJMD_landbasedwind_class3_moderate_7_anyQual_1,LandbasedWind_Class3_Moderate_,7_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,302.4,0.0,0.0,1.200118174e6,128868,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20419.899,399258.656,1.318,0.3391708135604858,0,0,0,0,0,0,0,0,0,1,0,123347,0,1
PJMD,PJMD_landbasedwind_class3_moderate_8_anyQual_0,LandbasedWind_Class3_Moderate_,8_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1233.8,0.0,0.0,1.200118174e6,126749,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18753.737,366682.271,1.318,0.3124629557132721,0,0,0,0,0,0,0,0,0,1,0,121681,0,1
PJMD,PJMD_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,248.2,0.0,0.0,1.200118174e6,132805,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23515.645,459788.008,1.318,0.2766510844230652,0,0,0,0,0,0,0,0,0,1,0,126443,0,1
PJMD,PJMD_landbasedwind_class3_moderate_10_anyQual_0,LandbasedWind_Class3_Moderate_,10_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1000.3,0.0,0.0,1.200118174e6,130742,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21893.119,428066.477,1.318,0.2502922713756561,0,0,0,0,0,0,0,0,0,1,0,124821,0,1
PJMD,PJMD_landbasedwind_class3_moderate_11_anyQual_1,LandbasedWind_Class3_Moderate_,11_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,461.2,0.0,0.0,1.200118174e6,147257,27364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34877.335,681939.147,1.318,0.2446858882904052,0,0,0,0,0,0,0,0,0,1,0,137805,0,1
PJMD,PJMD_utilitypv_class1_moderate_0_anyQual_0,UtilityPV_Class1_Moderate_,0_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,16576.5,0.0,0.0,1.171692958e6,80515,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4754.794,92967.756,0.977,0.2455665320158004,0,0,0,0,0,0,0,0,0,1,0,79256,0,1
PJMD,PJMD_utilitypv_class1_moderate_1_anyQual_0,UtilityPV_Class1_Moderate_,1_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,21747.9,0.0,0.0,1.171692958e6,80202,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4508.783,88157.633,0.977,0.2440810352563858,0,0,0,0,0,0,0,0,0,1,0,79010,0,1
PJMD,PJMD_utilitypv_class1_moderate_2_anyQual_0,UtilityPV_Class1_Moderate_,2_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,541.4,0.0,0.0,1.171692958e6,77910,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2706.603,52920.646,0.977,0.2494522631168365,0,0,0,0,0,0,0,0,0,1,0,77208,0,1
PJMD,PJMD_utilitypv_class1_moderate_3_anyQual_1,UtilityPV_Class1_Moderate_,3_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1160.2,0.0,0.0,1.171692958e6,78628,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3271.071,63957.372,0.977,0.245225727558136,0,0,0,0,0,0,0,0,0,1,0,77773,0,1
PJMD,PJMD_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,15601.6,0.0,0.0,1.171692958e6,84724,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8064.359,157677.766,0.977,0.2460120022296905,0,0,0,0,0,0,0,0,0,1,0,82566,0,1
PJMD,PJMD_utilitypv_class1_moderate_5_anyQual_0,UtilityPV_Class1_Moderate_,5_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,11824.0,0.0,0.0,1.171692958e6,84157,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7618.11,148952.525,0.977,0.2447785437107086,0,0,0,0,0,0,0,0,0,1,0,82120,0,1
PJMD,PJMD_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,11894.6,0.0,0.0,1.171692958e6,84009,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7502.116,146684.553,0.977,0.2437568753957748,0,0,0,0,0,0,0,0,0,1,0,82004,0,1
PJMD,PJMD_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,737.9,0.0,0.0,1.171692958e6,81407,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5456.179,106681.522,0.977,0.2459681183099746,0,0,0,0,0,0,0,0,0,1,0,79958,0,1
PJMD,PJMD_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,6470.2,0.0,0.0,1.171692958e6,88081,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10703.029,209270.16,0.977,0.2469741702079773,0,0,0,0,0,0,0,0,0,1,0,85205,0,1
PJMD,PJMD_utilitypv_class1_moderate_9_anyQual_0,UtilityPV_Class1_Moderate_,9_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,20280.8,0.0,0.0,1.171692958e6,87927,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10582.106,206905.837,0.977,0.2451303005218505,0,0,0,0,0,0,0,0,0,1,0,85084,0,1
PJMD,PJMD_utilitypv_class1_moderate_10_anyQual_0,UtilityPV_Class1_Moderate_,10_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,11574.8,0.0,0.0,1.171692958e6,87292,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10083.134,197149.713,0.977,0.2435663491487503,0,0,0,0,0,0,0,0,0,1,0,84585,0,1
PJMD,PJMD_utilitypv_class1_moderate_11_anyQual_1,UtilityPV_Class1_Moderate_,11_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,1637.2,0.0,0.0,1.171692958e6,84996,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8277.74,161849.893,0.977,0.2460936456918716,0,0,0,0,0,0,0,0,0,1,0,82779,0,1
PJMD,PJMD_utilitypv_class1_moderate_12_anyQual_0,UtilityPV_Class1_Moderate_,12_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,27177.5,0.0,0.0,1.171692958e6,90818,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12855.491,251356.025,0.977,0.2441202253103256,0,0,0,0,0,0,0,0,0,1,0,87357,0,1
PJMD,PJMD_utilitypv_class1_moderate_13_anyQual_0,UtilityPV_Class1_Moderate_,13_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,2896.2,0.0,0.0,1.171692958e6,92389,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14090.235,275498.25,0.977,0.2476813644170761,0,0,0,0,0,0,0,0,0,1,0,88592,0,1
PJMD,PJMD_utilitypv_class1_moderate_14_anyQual_0,UtilityPV_Class1_Moderate_,14_anyQual_0,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,6399.2,0.0,0.0,1.171692958e6,91403,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13315.122,260342.918,0.977,0.246031105518341,0,0,0,0,0,0,0,0,0,1,0,87817,0,1
PJMD,PJMD_utilitypv_class1_moderate_15_anyQual_1,UtilityPV_Class1_Moderate_,15_anyQual_1,14,1,0,0,0,0.0,0.0,0.0,1,1.0,0,3561.5,0.0,0.0,1.171692958e6,90336,19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12476.004,243936.129,0.977,0.2440763413906097,0,0,0,0,0,0,0,0,0,1,0,86978,0,1
