region,Resource,technology,cluster,Zone,Num_VRE_Bins,LDS,Min_Share,Max_Share,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,Retro3_Source,gen_is_variable,Retro3_Efficiency,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,Can_Retire
CASO,CASO_landbasedwind_class3_moderate_4_anyQual_0,LandbasedWind_Class3_Moderate_,4_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,474.2,0,0,1.20E+06,150076,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16286.583,318442.186,1.657,0.319388837,0,0,0,0,0,0,0,0,0,1,0,145612,0,1
CASO,CASO_landbasedwind_class3_moderate_5_anyQual_1,LandbasedWind_Class3_Moderate_,5_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,419.6,0,0,1.20E+06,152923,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18524.676,362202.338,1.657,0.323551118,0,0,0,0,0,0,0,0,0,1,0,147850,0,1
CASO,CASO_landbasedwind_class3_moderate_6_anyQual_0,LandbasedWind_Class3_Moderate_,6_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,681.1,0,0,1.20E+06,155510,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20558.862,401976.49,1.657,0.301892042,0,0,0,0,0,0,0,0,0,1,0,149884,0,1
CASO,CASO_landbasedwind_class3_moderate_7_anyQual_1,LandbasedWind_Class3_Moderate_,7_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,235.8,0,0,1.20E+06,152529,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18214.713,356141.804,1.657,0.292207927,0,0,0,0,0,0,0,0,0,1,0,147540,0,1
CASO,CASO_landbasedwind_class3_moderate_8_anyQual_0,LandbasedWind_Class3_Moderate_,8_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,482.6,0,0,1.20E+06,160199,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24245.397,474060.554,1.657,0.284747273,0,0,0,0,0,0,0,0,0,1,0,153571,0,1
CASO,CASO_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,355.6,0,0,1.20E+06,164640,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27736.626,542323.173,1.657,0.282364666,0,0,0,0,0,0,0,0,0,1,0,157062,0,1
CASO,CASO_landbasedwind_class3_moderate_10_anyQual_0,LandbasedWind_Class3_Moderate_,10_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,520.2,0,0,1.20E+06,157750,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22319.765,436406.766,1.657,0.259563684,0,0,0,0,0,0,0,0,0,1,0,151645,0,1
CASO,CASO_landbasedwind_class3_moderate_11_anyQual_1,LandbasedWind_Class3_Moderate_,11_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,354.1,0,0,1.20E+06,158943,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23257.868,454751.424,1.657,0.2633892,0,0,0,0,0,0,0,0,0,1,0,152583,0,1
CASO,CASO_utilitypv_class1_moderate_0_anyQual_0,UtilityPV_Class1_Moderate_,0_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,15656.3,0,0,1.17E+06,89907,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224.978,141265.831,1.059,0.302706271,0,0,0,0,0,0,0,0,0,1,0,87911,0,1
CASO,CASO_utilitypv_class1_moderate_1_anyQual_1,UtilityPV_Class1_Moderate_,1_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,4392.3,0,0,1.17E+06,86683,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690.277,91706.288,1.059,0.300801635,0,0,0,0,0,0,0,0,0,1,0,85377,0,1
CASO,CASO_utilitypv_class1_moderate_2_anyQual_0,UtilityPV_Class1_Moderate_,2_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,13017.3,0,0,1.17E+06,96984,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12789.454,250064.841,1.059,0.303371906,0,0,0,0,0,0,0,0,0,1,0,93476,0,1
CASO,CASO_utilitypv_class1_moderate_3_anyQual_1,UtilityPV_Class1_Moderate_,3_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,6968.6,0,0,1.17E+06,99125,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14472.312,282968.79,1.059,0.30785957,0,0,0,0,0,0,0,0,0,1,0,95159,0,1
CASO,CASO_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,15679.8,0,0,1.17E+06,104064,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18355.849,358901.35,1.059,0.300364733,0,0,0,0,0,0,0,0,0,1,0,99042,0,1
CASO,CASO_utilitypv_class1_moderate_5_anyQual_1,UtilityPV_Class1_Moderate_,5_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,4421.8,0,0,1.17E+06,105418,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19420.232,379712.629,1.059,0.307769567,0,0,0,0,0,0,0,0,0,1,0,100107,0,1
CASO,CASO_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,16139.5,0,0,1.17E+06,108193,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601.854,422368.629,1.059,0.295525014,0,0,0,0,0,0,0,0,0,1,0,102288,0,1
CASO,CASO_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,3810.7,0,0,1.17E+06,110735,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23600.047,461438.142,1.059,0.303696245,0,0,0,0,0,0,0,0,0,1,0,104287,0,1
CASO,CASO_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,16096.1,0,0,1.17E+06,111815,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24449.28,478042.819,1.059,0.294337958,0,0,0,0,0,0,0,0,0,1,0,105136,0,1
CASO,CASO_utilitypv_class1_moderate_9_anyQual_1,UtilityPV_Class1_Moderate_,9_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,3898.7,0,0,1.17E+06,123304,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33481.764,654654.737,1.059,0.308447093,0,0,0,0,0,0,0,0,0,1,0,114168,0,1
CASO,CASO_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,1,3,1,0,0,0,0,0,0,1,1,0,7577.6,0,0,4.68E+06,413080,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85392.776,1.67E+06,1,0.412374943,0,0,0,0,0,0,0,0,0,1,0,389859,0,1
CASO,CASO_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2,3,1,0,0,0,0,0,0,1,1,0,7396.4,0,0,4.68E+06,417691,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89018.427,1.74E+06,1,0.412721962,0,0,0,0,0,0,0,0,0,1,0,393485,0,1
CASO,CASO_offshorewind_class12_moderate_floating_1_3,OffShoreWind_Class12_Moderate_floating_1,3,3,1,0,0,0,0,0,0,1,1,0,7468.3,0,0,4.68E+06,422152,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92525.719,1.81E+06,1,0.425326526,0,0,0,0,0,0,0,0,0,1,0,396992,0,1
CASO,CASO_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,3,1,0,0,0,0,0,0,1,1,0,5.5,0,0,2.95E+06,300162,93759,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85046.127,1.66E+06,1,0.427000016,0,0,0,0,0,0,0,0,0,1,0,277036,0,1
CASO,CASO_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,3,1,0,0,0,0,0,0,1,1,0,58754,0,0,4.68E+06,399644,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74829.209,1.46E+06,1,0.385640383,0,0,0,0,0,0,0,0,0,1,0,379296,0,1
CASO,CASO_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2,3,1,0,0,0,0,0,0,1,1,0,58790.8,0,0,4.68E+06,409397,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82497.399,1.61E+06,1,0.444464803,0,0,0,0,0,0,0,0,0,1,0,386964,0,1
CASO,CASO_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,3,3,1,0,0,0,0,0,0,1,1,0,58680,0,0,4.68E+06,418467,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89628.541,1.75E+06,1,0.43203336,0,0,0,0,0,0,0,0,0,1,0,394095,0,1
FRCC,FRCC_landbasedwind_class3_moderate_0_anyQual_0,LandbasedWind_Class3_Moderate_,0_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,2785.1,0,0,1.20E+06,86393,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6359.625,124346.179,1.003,0.286367148,0,0,0,0,0,0,0,0,0,1,0,84653,0,1
FRCC,FRCC_landbasedwind_class3_moderate_1_anyQual_0,LandbasedWind_Class3_Moderate_,1_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,779.4,0,0,1.20E+06,93360,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11837.429,231450.502,1.003,0.30858162,0,0,0,0,0,0,0,0,0,1,0,90131,0,1
FRCC,FRCC_landbasedwind_class3_moderate_2_anyQual_0,LandbasedWind_Class3_Moderate_,2_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,310.4,0,0,1.20E+06,99225,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16448.507,321608.2,1.003,0.338800758,0,0,0,0,0,0,0,0,0,1,0,94742,0,1
FRCC,FRCC_landbasedwind_class3_moderate_3_anyQual_1,LandbasedWind_Class3_Moderate_,3_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,35.7,0,0,1.20E+06,92197,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10923.032,213571.772,1.003,0.322062761,0,0,0,0,0,0,0,0,0,1,0,89217,0,1
FRCC,FRCC_landbasedwind_class3_moderate_4_anyQual_1,LandbasedWind_Class3_Moderate_,4_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,5.5,0,0,1.20E+06,115224,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29027.247,567553.06,1.003,0.342103034,0,0,0,0,0,0,0,0,0,1,0,107321,0,1
FRCC,FRCC_landbasedwind_class3_moderate_5_anyQual_1,LandbasedWind_Class3_Moderate_,5_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,60.6,0,0,1.20E+06,91459,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342.777,202226.367,1.003,0.308404118,0,0,0,0,0,0,0,0,0,1,0,88636,0,1
FRCC,FRCC_landbasedwind_class3_moderate_6_anyQual_0,LandbasedWind_Class3_Moderate_,6_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,2302.4,0,0,1.20E+06,91216,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152.237,198501.297,1.003,0.273075998,0,0,0,0,0,0,0,0,0,1,0,88446,0,1
FRCC,FRCC_landbasedwind_class3_moderate_7_anyQual_0,LandbasedWind_Class3_Moderate_,7_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,995.6,0,0,1.20E+06,106529,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22191.191,433891.597,1.003,0.343604922,0,0,0,0,0,0,0,0,0,1,0,100485,0,1
FRCC,FRCC_landbasedwind_class3_moderate_8_anyQual_0,LandbasedWind_Class3_Moderate_,8_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,591.6,0,0,1.20E+06,97480,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077.172,294795.275,1.003,0.325677097,0,0,0,0,0,0,0,0,0,1,0,93371,0,1
FRCC,FRCC_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,99.6,0,0,1.20E+06,90112,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9283.576,181516.422,1.003,0.271812975,0,0,0,0,0,0,0,0,0,1,0,87577,0,1
FRCC,FRCC_landbasedwind_class3_moderate_10_anyQual_1,LandbasedWind_Class3_Moderate_,10_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,18.8,0,0,1.20E+06,113375,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27574.05,539139.553,1.003,0.327932447,0,0,0,0,0,0,0,0,0,1,0,105868,0,1
FRCC,FRCC_landbasedwind_class3_moderate_11_anyQual_1,LandbasedWind_Class3_Moderate_,11_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,5.9,0,0,1.20E+06,115095,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28926.291,565579.1,1.003,0.337209612,0,0,0,0,0,0,0,0,0,1,0,107220,0,1
FRCC,FRCC_landbasedwind_class3_moderate_12_anyQual_0,LandbasedWind_Class3_Moderate_,12_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,2163.9,0,0,1.20E+06,107543,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22988.664,449484.185,1.003,0.329109311,0,0,0,0,0,0,0,0,0,1,0,101282,0,1
FRCC,FRCC_landbasedwind_class3_moderate_13_anyQual_0,LandbasedWind_Class3_Moderate_,13_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,1387.2,0,0,1.20E+06,93697,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12102.482,236634.595,1.003,0.264417291,0,0,0,0,0,0,0,0,0,1,0,90396,0,1
FRCC,FRCC_landbasedwind_class3_moderate_14_anyQual_0,LandbasedWind_Class3_Moderate_,14_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,182.3,0,0,1.20E+06,92222,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10942.548,213955.693,1.003,0.304886729,0,0,0,0,0,0,0,0,0,1,0,89236,0,1
FRCC,FRCC_landbasedwind_class3_moderate_15_anyQual_1,LandbasedWind_Class3_Moderate_,15_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,111.6,0,0,1.20E+06,116072,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29693.861,580587.04,1.003,0.316898435,0,0,0,0,0,0,0,0,0,1,0,107987,0,1
FRCC,FRCC_landbasedwind_class3_moderate_16_anyQual_1,LandbasedWind_Class3_Moderate_,16_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,71.3,0,0,1.20E+06,99625,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16763.345,327764.06,1.003,0.269622087,0,0,0,0,0,0,0,0,0,1,0,95057,0,1
FRCC,FRCC_landbasedwind_class3_moderate_17_anyQual_1,LandbasedWind_Class3_Moderate_,17_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,5.8,0,0,1.20E+06,108688,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23888.492,467077.97,1.003,0.333538353,0,0,0,0,0,0,0,0,0,1,0,102182,0,1
FRCC,FRCC_landbasedwind_class3_moderate_18_anyQual_0,LandbasedWind_Class3_Moderate_,18_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,2389.3,0,0,1.20E+06,109889,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24832.743,485541.365,1.003,0.31618607,0,0,0,0,0,0,0,0,0,1,0,103126,0,1
FRCC,FRCC_landbasedwind_class3_moderate_19_anyQual_0,LandbasedWind_Class3_Moderate_,19_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,1052.1,0,0,1.20E+06,100577,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17511.912,342402.539,1.003,0.261189431,0,0,0,0,0,0,0,0,0,1,0,95805,0,1
FRCC,FRCC_landbasedwind_class3_moderate_20_anyQual_0,LandbasedWind_Class3_Moderate_,20_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,332.4,0,0,1.20E+06,119322,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32248.527,630551.757,1.003,0.293829352,0,0,0,0,0,0,0,0,0,1,0,110542,0,1
FRCC,FRCC_landbasedwind_class3_moderate_21_anyQual_1,LandbasedWind_Class3_Moderate_,21_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,53.1,0,0,1.20E+06,104678,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20736.228,405443.51,1.003,0.262374461,0,0,0,0,0,0,0,0,0,1,0,99030,0,1
FRCC,FRCC_landbasedwind_class3_moderate_22_anyQual_1,LandbasedWind_Class3_Moderate_,22_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,50.8,0,0,1.20E+06,116991,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30416.118,594722.919,1.003,0.296811879,0,0,0,0,0,0,0,0,0,1,0,108710,0,1
FRCC,FRCC_landbasedwind_class3_moderate_23_anyQual_1,LandbasedWind_Class3_Moderate_,23_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,92.5,0,0,1.20E+06,115420,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29181.234,570563.951,1.003,0.311900735,0,0,0,0,0,0,0,0,0,1,0,107475,0,1
FRCC,FRCC_utilitypv_class1_moderate_0_anyQual_0,UtilityPV_Class1_Moderate_,0_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,15726.5,0,0,1.17E+06,77101,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688.728,72123.579,0.95,0.240210801,0,0,0,0,0,0,0,0,0,1,0,76128,0,1
FRCC,FRCC_utilitypv_class1_moderate_1_anyQual_0,UtilityPV_Class1_Moderate_,1_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,17434.2,0,0,1.17E+06,77569,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056.841,79321.073,0.95,0.242832989,0,0,0,0,0,0,0,0,0,1,0,76496,0,1
FRCC,FRCC_utilitypv_class1_moderate_2_anyQual_0,UtilityPV_Class1_Moderate_,2_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,6613.2,0,0,1.17E+06,77499,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001.749,78243.902,0.95,0.245570704,0,0,0,0,0,0,0,0,0,1,0,76441,0,1
FRCC,FRCC_utilitypv_class1_moderate_3_anyQual_1,UtilityPV_Class1_Moderate_,3_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,292.6,0,0,1.17E+06,75595,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504.565,48970.315,0.95,0.241899669,0,0,0,0,0,0,0,0,0,1,0,74944,0,1
FRCC,FRCC_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,10586.9,0,0,1.17E+06,82881,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232.982,160974.782,0.95,0.239211947,0,0,0,0,0,0,0,0,0,1,0,80672,0,1
FRCC,FRCC_utilitypv_class1_moderate_5_anyQual_0,UtilityPV_Class1_Moderate_,5_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,16324.2,0,0,1.17E+06,84180,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9254.096,180940.03,0.95,0.242509931,0,0,0,0,0,0,0,0,0,1,0,81694,0,1
FRCC,FRCC_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,11465.4,0,0,1.17E+06,86086,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10753.106,210249.412,0.95,0.244757265,0,0,0,0,0,0,0,0,0,1,0,83193,0,1
FRCC,FRCC_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,1578.9,0,0,1.17E+06,85321,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10151.595,198488.289,0.95,0.239529908,0,0,0,0,0,0,0,0,0,1,0,82591,0,1
FRCC,FRCC_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,9878.4,0,0,1.17E+06,89480,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13420.893,262411.864,0.95,0.239859015,0,0,0,0,0,0,0,0,0,1,0,85860,0,1
FRCC,FRCC_utilitypv_class1_moderate_9_anyQual_0,UtilityPV_Class1_Moderate_,9_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,20833.9,0,0,1.17E+06,90782,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444.698,282430.519,0.95,0.242626563,0,0,0,0,0,0,0,0,0,1,0,86884,0,1
FRCC,FRCC_utilitypv_class1_moderate_10_anyQual_0,UtilityPV_Class1_Moderate_,10_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,8314.9,0,0,1.17E+06,91252,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14814.058,289653.11,0.95,0.24448885,0,0,0,0,0,0,0,0,0,1,0,87254,0,1
FRCC,FRCC_utilitypv_class1_moderate_11_anyQual_1,UtilityPV_Class1_Moderate_,11_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,1007,0,0,1.17E+06,89032,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13069.096,255534.112,0.95,0.240909487,0,0,0,0,0,0,0,0,0,1,0,85509,0,1
FRCC,FRCC_utilitypv_class1_moderate_12_anyQual_0,UtilityPV_Class1_Moderate_,12_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,15832.6,0,0,1.17E+06,94157,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17098.658,334321.895,0.95,0.240937337,0,0,0,0,0,0,0,0,0,1,0,89538,0,1
FRCC,FRCC_utilitypv_class1_moderate_13_anyQual_0,UtilityPV_Class1_Moderate_,13_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,7690.8,0,0,1.17E+06,95771,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18367.194,359123.2,0.95,0.246106207,0,0,0,0,0,0,0,0,0,1,0,90807,0,1
FRCC,FRCC_utilitypv_class1_moderate_14_anyQual_0,UtilityPV_Class1_Moderate_,14_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,16140,0,0,1.17E+06,95086,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17828.569,348592.373,0.95,0.243344337,0,0,0,0,0,0,0,0,0,1,0,90268,0,1
FRCC,FRCC_utilitypv_class1_moderate_15_anyQual_1,UtilityPV_Class1_Moderate_,15_anyQual_1,4,1,0,0,0,0,0,0,1,1,0,305.8,0,0,1.17E+06,94558,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17413.746,340480.962,0.95,0.242893353,0,0,0,0,0,0,0,0,0,1,0,89853,0,1
FRCC,FRCC_utilitypv_class1_moderate_16_anyQual_0,UtilityPV_Class1_Moderate_,16_anyQual_0,4,1,0,0,0,0,0,0,1,1,0,12261,0,0,1.17E+06,97444,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19682.333,384838.101,0.95,0.240927935,0,0,0,0,0,0,0,0,0,1,0,92122,0,1
